from_str|to_char|rel_frequency
ig|m|0.000776109543349779
ig|y|0.0001803101008852161
ig|t|0.0002230863710651923
ig|z|4.331774195440627e-05
ig|w|0.0001001722782695645
ig|p|2.4907701623783605e-05
gh|t|0.7591910552270061
gh| |0.16308510231365672
gh|s|0.026338370112351166
gh|i|0.014377731823354303
gh|o|0.008330669099659025
gh|e|0.008377263673815314
gh|b|0.008230396316761878
gh|n|0.00300865572922004
gh|l|0.003695453455719649
gh|w|0.0013850866824364114
gh|a|0.0032077845680974193
gh|d|0.00024446410021863245
gh|u|0.00025800171298025665
gh|y|0.00014151527758953674
gh|k|4.014059597923456e-05
gh|h|4.4075948526218345e-05
gh|f|2.313987297626463e-05
gh|r|2.1093489651833063e-05
ht| |0.883924780071818
ht|e|0.05519348415990686
ht|i|0.011975157895171437
ht|s|0.023919350893182457
ht|m|0.0035826386014600983
ht|y|0.005929364940924137
ht|l|0.0038454273620281594
ht|n|0.0019433569457876902
ht|f|0.003048390909119059
ht|h|0.0013585332547513054
ht|a|0.0013209625128633344
ht|u|0.00065026284036873
ht|c|0.0007848569266926703
ht|o|0.0012846303668617798
ht|r|0.0005394085085344418
ht|t|0.00021840574130479884
ht|g|0.0001740227220415363
ht|w|0.00015936600405227287
ht|b|5.3259623115915026e-05
ht|z|3.92222030698599e-05
ht|d|3.2409925694568444e-05
ht|j|2.2707591250971523e-05
ab|o|0.5627571498848416
ab|y|0.06796443505288344
ab|l|0.19202527895172292
ab|s|0.031030444310279286
ab| |0.030601954339124795
ab|e|0.023042586257015718
ab|i|0.031660182017396746
ab|a|0.011504941749960869
ab|b|0.022396077905234676
ab|u|0.009338453970170614
ab|r|0.011201672592294447
ab|d|0.0035307797231725587
ab|n|0.0011443169875450013
ab|c|0.00037901656939692764
ab|h|0.0009701817937881532
ab|t|0.00014758167303951164
ab|Î|0.00012633885646564253
ab|w|9.419512086044588e-05
ab|j|8.441224480669037e-05
bo|u|0.4324844154703894
bo|y|0.087642928540795
bo|t|0.07581671039790361
bo|d|0.13963519030686158
bo|s|0.024573915921209482
bo|o|0.05242725249639513
bo|r|0.052350005234240715
bo|x|0.016163461960577725
bo|a|0.031944908772249744
bo|b|0.012929207738571626
bo|v|0.006724944027393652
bo|m|0.012193248167171518
bo|n|0.022526441357930888
bo|w|0.010681650102827503
bo| |0.006470830083038696
bo|l|0.009006270958068666
bo|i|0.003068573618751414
bo|g|0.0014216873165905169
bo|z|0.00030181307344483957
bo|p|0.00027479763750012665
bo|c|0.0002872500650058927
bo|h|0.0004356239046084957
bo|k|0.00018910805161299036
bo|j|0.00011207184755189496
bo|e|0.00030519000293792865
bo|f|3.250294637098272e-05
 u|p|0.3535760546230162
 u|s|0.27381806084478805
 u|h|0.07512775880010243
 u|n|0.2397946188756136
 u|m|0.03140203705822423
 u|g|0.008086396548060737
 u| |0.0019671177723659624
 u|r|0.006775779219717896
 u|l|0.0038388931565957866
 u|t|0.002968723610588998
 u|k|0.0008492282714697438
 u|f|0.0005441326294341021
 u|d|0.00025214656576717933
 u|c|0.0002916455551378651
 u|v|8.376509814817841e-05
 u|z|9.534238813613804e-05
 u|a|8.717018343875478e-05
 u|b|0.0001149216285569521
 u|e|0.00020958299963497485
 u|o|4.000975216427221e-05
 u|u|2.860271644084141e-05
 u|i|2.6900173795553232e-05
 u|w|2.111152880157342e-05
up| |0.7013472004313323
up|p|0.09845506032846307
up|l|0.04075180296153897
up|i|0.04348939137803947
up|s|0.0350572931114154
up|o|0.013865513549925254
up|e|0.03251153620369858
up|t|0.01656032184234302
up|r|0.004142881540138791
up|d|0.0021305180842788817
up|a|0.002531496866355911
up|b|0.0024109655643767868
up|c|0.0016837034549703543
up|y|0.0008786901676675292
up|g|0.0008769925436959922
up|h|0.0017176559344010936
up|w|0.0006698824191684835
up|u|0.0005744759519681064
up|f|0.0002077891741161236
up|k|0.00013682849210587878
im| |0.4231303127444638
im|e|0.3239091325830603
im|p|0.08967586367470515
im|s|0.02531265181427882
im|a|0.04956990486103782
im|m|0.030677662686497423
im|i|0.030395283092592307
im|o|0.01134896075447316
im|b|0.009214598017945002
im|u|0.0046890722722574335
im|n|0.0005482434055704108
im|y|0.00034481730725075064
im|c|0.0002026204504055229
im|r|0.0002990967881234607
im|w|0.0001198401272279186
im|l|0.0003758347519450355
im|f|7.150125237968252e-05
im|t|3.343438843669662e-05
im|h|8.116902734932975e-05
ne| |0.4238035745050121
ne|e|0.0881986034630543
ne|v|0.0655535208002331
ne|w|0.06359641230807188
ne|y|0.0501601359528504
ne|d|0.07613172452957805
ne|x|0.023123555022407122
ne|s|0.07144424380480811
ne|r|0.058451132904971254
ne|a|0.013457035113354304
ne|i|0.009002069495047463
ne|l|0.01216846072532292
ne|t|0.012879192960739147
ne|m|0.006037055234035855
ne|c|0.012233459459804365
ne|g|0.0036894438737203905
ne|p|0.001187588134327882
ne|f|0.0016879252514553464
ne|n|0.0032112267447672403
ne|u|0.0020330821438522386
ne|z|0.0004226619278845847
ne|o|0.0007092859284971383
ne|h|0.0002572724778427907
ne|b|0.000314103832075259
ne|q|0.0001564563778944749
ne|k|9.077702839228097e-05
co|m|0.37473700482052813
co|u|0.22092267160424958
co|n|0.16616579547675736
co|o|0.02704110750612297
co|l|0.04827697062261375
co|f|0.010506925553727859
co|v|0.01806541513277315
co|r|0.044537042793318805
co|p|0.017715146942938322
co|s|0.01120208525507578
co|d|0.005310926026427494
co|a|0.009834056664588805
co|g|0.0055133355624145544
co|t|0.007089486409605436
co|w|0.006509589249779752
co| |0.009147522051382003
co|h|0.002520990048104469
co|i|0.0036174963833437226
co|c|0.006110706926785883
co|b|0.002080886524643949
co|k|0.0009623134054592327
co|z|0.0004150123579590801
co|y|0.0008914084600913252
co|x|0.0002704021139306935
co|e|0.00048714945877571916
co|j|2.7779504662308195e-05
co|q|4.077314393983945e-05
om|e|0.5527133205445073
om| |0.21290946063751756
om|i|0.05829425345944561
om|a|0.041175897236218825
om|o|0.023948633898918208
om|p|0.04835678294457913
om|b|0.011085043804242904
om|m|0.03703358073939226
om|f|0.005155274115461177
om|s|0.005089180857570649
om|r|0.0017810766601831845
om|y|0.0014434241206383132
om|l|0.00023441345371280647
om|w|0.0001101216915542027
om|n|0.00025242968633840216
om|u|0.00021143769637567043
om|Ã|4.76721661048065e-05
om|c|3.927133853219729e-05
om|g|3.8461620211945796e-05
om|t|6.528353957027642e-05
om|k|1.4979788924652572e-05
oh| |0.8979765014689712
oh|n|0.06350915070167486
oh|h|0.011963662685124193
oh|o|0.00993239977057499
oh|i|0.00446226634841043
oh|e|0.002873823758512645
oh|a|0.007454810035590932
oh|s|0.0003386273070863775
oh|l|0.0007358631865530896
oh|m|0.00026098347188166076
oh|y|0.00020838603513007847
oh|r|0.00021489809872789342
oh|u|6.862713176158834e-05
ho|w|0.2049883950372876
ho| |0.13412694105565603
ho|u|0.2199768168273297
ho|m|0.054621767646212405
ho|s|0.06214540657116443
ho|l|0.0715074374568373
ho|o|0.05043467493301301
ho|n|0.053453054457524844
ho|p|0.03460927410986898
ho|t|0.03865534158872379
ho|a|0.010019384281533759
ho|i|0.007803682937054973
ho|r|0.03439572980176591
ho|e|0.009062973308776853
ho|c|0.005529794351576292
ho|d|0.0021531190080995876
ho|v|0.0019389058811344543
ho|b|0.001344612549411382
ho|k|0.0013325738098941622
ho|g|0.0011526615359979332
ho|f|0.00033268961110285175
ho|y|0.00034434616841317564
ho|j|3.898258510337837e-05
ho|h|1.891801924134539e-05
ho|z|1.2516467275839626e-05
el|l|0.42596159813934165
el|p|0.06439697593118425
el| |0.10516478858787347
el|i|0.08604214114185513
el|s|0.045347621224371325
el|f|0.06361851347562382
el|c|0.012326695159695523
el|t|0.01348399270981554
el|y|0.05928758833724349
el|a|0.0249967745996683
el|d|0.015395737647756343
el|v|0.011523489907070006
el|o|0.018987289791485795
el|e|0.0454736223590053
el|r|0.0007646355983769973
el|m|0.00261421165965846
el|u|0.0018319026348063996
el|h|0.0004829003880980493
el|b|0.001002499126464906
el|g|0.0008069478605849426
el|k|0.00028360651425866055
el|Ã|6.996597657480887e-05
el|w|7.131747389349016e-05
el|z|3.888153824513895e-05
el|n|2.630221704818223e-05
il|l|0.552183078959932
il|y|0.054330670363018266
il|e|0.09735081334898806
il| |0.09295992668580849
il|d|0.06715183904877922
il|m|0.013706744178395767
il|t|0.01704583286045449
il|i|0.04914219908889299
il|k|0.006721621878153564
il|s|0.01252335339389016
il|v|0.0036809781186038382
il|a|0.01482008855440111
il|o|0.0102392108461433
il|u|0.0023277444694425296
il|r|0.000846853208385232
il|w|0.0008895106841235958
il|b|0.0015408635793462892
il|g|0.0007399734075499954
il|f|0.0004996119114153766
il|Ã|0.0001467039387016796
il|h|0.0006085380118247782
il|c|0.0002671207982583157
il|n|0.00016181507401859078
il|j|5.131489701367762e-05
il|p|6.359269445866798e-05
nt| |0.4959527937951629
nt|o|0.06440800092045762
nt|e|0.11807357238150756
nt|i|0.09717697265147728
nt|s|0.07565457658630598
nt|h|0.02302122348128215
nt|r|0.042327864536201444
nt|l|0.02469518880121242
nt|a|0.03838688951892691
nt|y|0.008348559094633804
nt|u|0.008074208279907588
nt|m|0.0027452095476635627
nt|g|0.00022128838970746333
nt|d|0.00020874056174711704
nt|w|0.00021852361405518364
nt|b|7.698836816348076e-05
nt|f|0.00010942131331522334
nt|t|6.337716495225764e-05
nt|n|3.870685913191574e-05
nt|z|9.70861604050524e-05
nt|Ã|5.8804651373487376e-05
nt|p|3.019985712490129e-05
nt|c|1.1803465284732547e-05
ye|a|0.46394507038548516
ye|s|0.33790566104483827
ye|t|0.04597348219250401
ye| |0.06210445298518091
ye|r|0.02984704683929759
ye|d|0.028984179480039077
ye|p|0.0075079664994298955
ye|l|0.013588856969473772
ye|e|0.0034934222521359653
ye|n|0.002191070808188101
ye|b|0.0012594915409518436
ye|w|0.0006091095208852452
ye|o|0.001313916814597584
ye|h|0.0002850523707195656
ye|u|0.0001907152297336155
ye|m|0.00015012304647283407
ye|i|0.0001489891866052145
ye|k|0.00011043795110614833
ye|g|9.1842649277187e-05
ye|v|0.00021044439143019642
ye|f|3.582997181677913e-05
ye|c|2.675909287582239e-05
ye|z|2.607877695525063e-05
ea|h|0.10269996576856806
ea|l|0.1156971848319029
ea|s|0.10561055970338133
ea|n|0.07869772730207063
ea|t|0.11102590255771166
ea|v|0.04151792457102947
ea|r|0.18467478397684806
ea|d|0.10681866761375222
ea| |0.026772996557797597
ea|c|0.033838156440308166
ea|u|0.014739394694558419
ea|k|0.037648563629031837
ea|m|0.027440410427422908
ea|p|0.006911183335720858
ea|g|0.003373753201554275
ea|f|0.001268632852897816
ea|b|0.0009065078863795175
ea|w|0.00019721840753411204
ea|z|0.00010356186554267886
ea|q|3.6547228275285746e-05
ea|Ã|1.1408200227986392e-05
ea|i|8.948947484228846e-06
ah| |0.9044814557941246
ah|e|0.05018648482173603
ah|h|0.009343156322296212
ah|a|0.0141010655582662
ah|u|0.002455585572040372
ah|o|0.0057541116386899014
ah|m|0.0029284664594074195
ah|i|0.004297638505599395
ah|n|0.0013517118288122686
ah|j|0.0013395866778541394
ah|t|0.0005601819742655797
ah|l|0.001577239636633476
ah|r|0.0006353579102059821
ah|s|0.00038363977631521515
ah|y|0.00014065175111430136
ah|d|0.000199822487789973
ah|p|0.00012173651561961946
ah|f|7.711596009370317e-05
ah|w|6.499080913557374e-05
nk| |0.7410302422405347
nk|s|0.13190620987017296
nk|i|0.07442753957735411
nk|e|0.024079612205048104
nk|n|0.00375189168815131
nk|l|0.010497955290653725
nk|f|0.0017586619247753476
nk|y|0.006257231389235485
nk|Ã|0.0008958939586247401
nk|r|0.0013605531503564925
nk|a|0.0024525171725443416
nk|t|0.0001754782304035134
nk|m|0.0003041025795598302
nk|o|0.0006425248810523203
nk|h|0.00023456783860061482
nk|w|0.00014473969684643536
nk|u|8.027830608596105e-05
se|e|0.1559202988501914
se| |0.4389608313209017
se|l|0.07086562472051407
se|d|0.076576412340886
se|c|0.03623422143606922
se|t|0.02276520357585618
se|n|0.05131028588802787
se|r|0.04806276409301196
se|x|0.01029720907793438
se|v|0.008843742622668445
se|a|0.024696563546713454
se|s|0.032017987943839615
se|p|0.004452387883907458
se|f|0.001407192959599329
se|u|0.001479475351106132
se|m|0.004045739595264881
se|b|0.0018716033359360844
se|y|0.0024149180005733125
se|q|0.00149918147770898
se|w|0.001906627585242361
se|h|0.0005908646705291207
se|Ã|0.00046927707157065726
se|i|0.0017151510514495053
se|o|0.0009393519620321181
se|k|0.00036021522919780987
se|g|0.00029686840926800674
ee| |0.2633027697027682
ee|n|0.1851764249305692
ee|d|0.15322081167159737
ee|p|0.10657812824237393
ee|l|0.07286753944103998
ee|t|0.08252865837720773
ee|k|0.035488947694138434
ee|m|0.029396421857678646
ee|i|0.009309878975858221
ee|r|0.027583416429925546
ee|s|0.016598261184678886
ee|c|0.005915375532323197
ee|z|0.007675003259590081
ee|f|0.0017124937486265343
ee|v|0.0010953446932343153
ee|w|0.00036091160787467995
ee|b|0.00031512431433833993
ee|a|0.00020334945070550996
ee|g|0.0001985748398822018
ee|j|8.98606242130309e-05
ee|e|5.325527456766817e-05
ee|h|0.00018694437762029723
ee|y|9.977712361528635e-05
ee|q|1.567051757393454e-05
ee|x|2.7056127998746357e-05
oo|d|0.2700701201614351
oo|k|0.28779540465855147
oo| |0.12506575714457008
oo|m|0.05246030486363753
oo|r|0.05648148854075626
oo|l|0.06356281392755382
oo|n|0.04898195117995521
oo|t|0.04261922402757399
oo|h|0.009531268518563441
oo|s|0.013932128230417192
oo|f|0.008617356836559793
oo|p|0.011898317795356142
oo|z|0.0014965251810877254
oo|b|0.001803703747342857
oo|o|0.0014004625698897082
oo|g|0.0014151561294668941
oo|j|0.00028666303024170214
oo|v|0.0008857721292284703
oo|e|0.0004075383505370427
oo|i|0.000497501748325662
oo|c|0.0006624577473525601
oo|u|8.247799951344912e-05
oo|y|3.0357448560412363e-05
oo|q|1.5248033523494794e-05
od| |0.5782220359763443
od|a|0.07713257410648951
od|y|0.1805815887447864
od|b|0.01611301735410865
od|d|0.022482473347526222
od|e|0.03796754849782299
od|i|0.015807463024227805
od|u|0.025180176308419094
od|s|0.01719087428071669
od|n|0.00810713683605378
od|k|0.0018065453410233724
od|l|0.003643697125774375
od|g|0.004925341956868889
od|f|0.00138851233044349
od|o|0.004354786835046316
od|r|0.0015716408854138106
od|z|0.0004578213874258017
od|w|0.000945739111183773
od|m|0.0007110897092719416
od|h|0.0007195064812970398
od|t|0.00018797457522719545
od|j|0.00016680511831558458
od|p|0.0001392593189607174
od|c|0.00019639134725229376
hy| |0.9288670855066082
hy|s|0.026829117025037368
hy|t|0.005217720278592648
hy|a|0.004415805109185743
hy|u|0.003659784543441723
hy|d|0.007705331836590403
hy|m|0.004009575847034526
hy|p|0.011095330534175975
hy|l|0.0017303505975601436
hy|b|0.0013762179125397702
hy|g|0.0011368217366766104
hy|e|0.0017681826357146843
hy|n|0.0004837539305006853
hy|x|0.0005178647845744516
hy|r|0.0004415805109185743
hy|o|0.00049181649600903
hy|c|0.00018295821730474637
hy|y|7.070249753471555e-05
di|d|0.3764202049718483
di|e|0.09764614665269862
di|f|0.04171357209230751
di|n|0.16352038853503723
di|o|0.02518256969863
di|r|0.025893993315289857
di|a|0.04047318886715893
di|c|0.0414279541962917
di|t|0.029904142981434838
di|s|0.10176503066291592
di|b|0.007276914920871667
di|g|0.009968385869946621
di|v|0.01696678529363769
di| |0.005837495423603132
di|z|0.0014121936350669105
di|m|0.004023847149612877
di|u|0.002560922094294491
di|p|0.002723093534365041
di|x|0.0011094961608997724
di|l|0.0036352444704865735
di|w|0.00018618431232291565
di|Ã|6.88256268078353e-05
di|y|0.00013477647313475365
di|k|0.0001036612020471819
di|j|4.498185928964174e-05
id| |0.4592248046939182
id|n|0.15242207037524116
id|e|0.2608542499233798
id|s|0.03067977045457746
id|d|0.028253575665556318
id|i|0.028957240894602113
id|g|0.009782740636071787
id|a|0.01647351220994138
id|u|0.0028872573050745046
id|o|0.005386886778470695
id|l|0.0019077928618804242
id|y|0.0012227377925735068
id|t|0.0009667223518413328
id|w|0.0005874774750003521
id|b|0.0001019367308219789
id|r|0.0001275885726242203
id|h|6.639300231168363e-05
id|m|6.421343405397685e-05
id|f|3.302884205909514e-05
le|t|0.13686445477528023
le| |0.34531067618774486
le|a|0.16384560943496113
le|f|0.024560397231078945
le|d|0.0613606658649424
le|m|0.031354407916986994
le|e|0.026778634931881554
le|s|0.07691242969850187
le|r|0.023967458670631908
le|g|0.017935407373131953
le|x|0.006172312878117828
le|v|0.00969258935249117
le|n|0.0322032073790766
le|p|0.0049947100658169034
le|b|0.0042114624077274005
le|o|0.004078912804050716
le|w|0.0028207358993329944
le|c|0.012668850120138141
le|y|0.01012325506480069
le|l|0.0010118756411584995
le|i|0.0015979055555957221
le|k|0.0003277590200005302
le|j|0.00016982415889243158
le|u|0.0005297164161479157
le|h|0.00032655402360346944
le|z|0.00010780701099037047
le|Ã|6.024981985303864e-05
le|q|1.2130297063745113e-05
fr|o|0.5069983421042586
fr|i|0.2274642586083511
fr|a|0.1223493355865034
fr|e|0.1294176593923525
fr|u|0.009861057951382835
fr|y|0.0029017474104191233
fr| |0.00033082258933671445
fr|Ã|0.0002943702042330848
fr|m|0.00017916691168859484
fr|Î|8.115814041940188e-05
fr|s|6.465139999511676e-05
fr|g|5.742970105949201e-05
ro|m|0.1962894260919058
ro|u|0.16667231902083532
ro|n|0.08660586208108376
ro|o|0.05770869290292868
ro|t|0.057356526662769
ro|w|0.07417289470081967
ro|b|0.06622015526279637
ro|l|0.0321469041933341
ro|a|0.03113218374279724
ro|p|0.03792717359436396
ro|k|0.014281041438882938
ro|s|0.03394619597793223
ro|c|0.02256726977285646
ro|v|0.02111633503321741
ro|f|0.01275404567249621
ro| |0.018429992275935152
ro|y|0.013577446222150789
ro|j|0.004402938142847769
ro|g|0.014927007218547783
ro|d|0.016853722726469556
ro|r|0.010723375998777126
ro|e|0.0021568646243973794
ro|z|0.0017108201541323254
ro|i|0.0036956566081795465
ro|x|0.0016289838959514644
ro|h|0.000833230730817446
ro|q|0.0001629352527745072
es| |0.5242828220402668
es|e|0.06606873699700845
es|n|0.02805019066433347
es|t|0.15079508861499097
es|s|0.14877826475972708
es|u|0.009748526349779742
es|i|0.020115522053992786
es|p|0.019901009961519237
es|c|0.011617075557554833
es|o|0.005694597219744015
es|h|0.005807322412814393
es|k|0.0018627762194507321
es|d|0.0018534330936099933
es|a|0.002035889908808813
es|l|0.000989839616509501
es|b|0.0006164943847433896
es|y|0.0006005427064787133
es|m|0.0008635934771004923
es|q|0.00015898506003793916
es|Ã|3.175143578397447e-05
es|w|4.443681802302647e-05
es|f|1.633148012812084e-05
es|g|2.4231358887769992e-05
es|z|2.2788111806680243e-05
es|v|1.0406571058383977e-05
es|r|9.3431258407389e-06
en| |0.45578423491117764
en|o|0.022058658871590135
en|e|0.0491221600877101
en|t|0.21663023802961268
en|d|0.09408300798814218
en|s|0.03432446889899599
en|i|0.02217720870701754
en|c|0.04411925377750951
en|j|0.005290536477048668
en|g|0.018959326048380336
en|a|0.011547605825733807
en|r|0.0032769317056791565
en|l|0.0034727938453210537
en|n|0.009751804916404296
en|y|0.0012773309159578468
en|v|0.002100532712752587
en|u|0.0022200505653446113
en|f|0.0004625186012564992
en|z|0.0010437161068956831
en|k|0.00031996194014646617
en|p|0.00028149939147214306
en|m|0.00029672952819553275
en|h|0.0006632853611991487
en|Ã|0.00011990505945787296
en|q|0.00017811515829048942
en|w|0.00016675709022558865
en|b|0.00027136747848243044
oi|n|0.8253227877790509
oi|c|0.06215942909434862
oi|l|0.03497912164812095
oi|s|0.03778520290066826
oi|d|0.01906005121540461
oi| |0.007080183637216527
oi|r|0.006905620621505856
oi|t|0.004074162366674613
oi|a|0.0007070955636386008
oi|u|0.00026415152377363716
oi|g|0.0005425295488276594
oi|e|0.000250309522527857
oi|o|0.00014726351325371618
oi|x|0.00026376702373903215
oi|m|0.00019109651719868655
oi|i|8.881950799375572e-05
oi|z|8.151400733626066e-05
oi|w|5.1138504602465414e-05
oi|j|4.575550411799537e-05
ng| |0.8716532886439872
ng|s|0.03683500076477804
ng|e|0.04676182480330368
ng|l|0.010243231714323533
ng|r|0.008512224362613894
ng|i|0.011625635521469876
ng|u|0.0038110724216798906
ng|t|0.003314408251791072
ng|a|0.0025649207237288143
ng|d|0.0007798162382942407
ng|h|0.0008895748818126497
ng|o|0.0017133955050025467
ng|k|0.00015169401490406313
ng|f|0.00026453094681540214
ng|y|0.00028713870419298706
ng|m|0.00012943950373550295
ng|w|0.0001399359625179531
ng|n|0.00010153305322254657
ng|b|0.00012050742102159106
ng|p|2.947082658149463e-05
ng|z|2.78055230246636e-05
ng|c|1.826787538099496e-05
ng|Ã|9.84043010854701e-06
ng|j|7.872344086837607e-06
ng|v|7.569561621959238e-06
ti|m|0.17270550754414793
ti|l|0.08667194758465133
ti|n|0.22617794210508535
ti|f|0.027619684686752632
ti|o|0.2395861394526151
ti|r|0.019159641082365862
ti|c|0.07650701057020921
ti|v|0.03726717691479474
ti|e|0.03432686918943828
ti|g|0.012677992777644479
ti|s|0.017309118202189576
ti|t|0.019714548914611107
ti|a|0.015061227176776203
ti|p|0.00423787171786905
ti|z|0.0029300216289538674
ti|d|0.001818365294580808
ti| |0.0031599970895760917
ti|q|0.0009635365461756943
ti|b|0.0016244453087171527
ti|j|8.55370121899987e-05
ti|k|0.00010578438089826423
ti|w|4.536709887039172e-05
ti|u|0.00016598511352818737
ti|Ã|3.356515668215139e-05
ti|x|1.699912773902506e-05
ti|h|2.771832293751857e-05
ba|c|0.337766333639994
ba|d|0.09198744388732541
ba|b|0.1263512588362964
ba|n|0.10095302434161317
ba|g|0.0297327865494793
ba|l|0.06263770024883644
ba|s|0.06620022563886692
ba|r|0.08706842606140229
ba|t|0.05328709660263004
ba|y|0.006335484484216029
ba|i|0.010071708801386876
ba|k|0.005868703979685712
ba| |0.008295113911416942
ba|m|0.0036142955914420178
ba|x|0.0009816535458910302
ba|u|0.001635429149508947
ba|h|0.001497941073629108
ba|o|0.0005646629618439471
ba|w|0.0006789534611350065
ba|p|0.001522836033870725
ba|e|0.0008252113525545058
ba|z|0.0005844657711270515
ba|f|0.0003558847725449326
ba|j|0.0006302951297536644
ba|v|0.00028261437819744644
ba|a|0.0002704497953521109
ac|k|0.3445277930694598
ac|e|0.18436305264887132
ac|t|0.1988978227722085
ac|h|0.1255215243439995
ac|r|0.018691599422258964
ac|c|0.06098472446328093
ac|a|0.008345907079604049
ac|l|0.006581346036452925
ac| |0.0077633477414491255
ac|i|0.01655769841447494
ac|o|0.00693816600228471
ac|y|0.008926000357389057
ac|u|0.005981144881805521
ac|q|0.003895616596662168
ac|g|0.000644021150451308
ac|b|0.00017907392224625473
ac|d|0.0002249805845170107
ac|s|0.0004820199538429378
ac|p|0.00019178361799890203
ac|n|0.00018002240700391498
ac|m|8.934726417159531e-05
ac|f|3.300726956657661e-05
ck| |0.628793370503362
ck|i|0.08701841868259182
ck|y|0.030394569823205056
ck|l|0.04051967352810452
ck|e|0.12088583134651264
ck|s|0.0547975174010005
ck|g|0.002751831416622992
ck|a|0.005637391842876637
ck|o|0.0055698781681116465
ck|u|0.0035654577535344056
ck|w|0.0029467987915052216
ck|m|0.002536739773301198
ck|t|0.0018068563598963579
ck|n|0.004030263437493373
ck|p|0.002387647074861846
ck|h|0.002464681908888565
ck|d|0.0006909332164250384
ck|r|0.0008166557966765095
ck|j|0.00025772047001635474
ck|b|0.0016002039259201877
ck|f|0.0005005100311904521
ck|k|2.7048747902640087e-05
ok|a|0.2790364420572707
ok| |0.4489686198049224
ok|i|0.08941970286044183
ok|s|0.05869569419548221
ok|e|0.11371818778116982
ok|y|0.0035358292987490965
ok|l|0.0018500023840236908
ok|o|0.0025335084194696125
ok|Ã|0.00019974252544139876
ok|k|0.0004765470058595436
ok|u|0.0008582485286707844
ok|b|0.00011984551526483926
ok|c|9.407228617562652e-05
ok|w|8.247433308548078e-05
ok|r|6.314441126857122e-05
ok|f|6.237121439589484e-05
ok|m|0.0001520620516263552
ok|t|6.932998624998228e-05
ok|h|3.427839468865295e-05
ok|g|2.9896945743486783e-05
ka|y|0.7827860026531445
ka|t|0.05194879775803552
ka|r|0.0419219791768361
ka|g|0.012719444332780116
ka|b|0.011531415642066696
ka| |0.032478048388300894
ka|n|0.019661695370779806
ka|i|0.004998334606306673
ka|s|0.008892628048675438
ka|p|0.0028885966473902133
ka|l|0.005773604084234465
ka|m|0.0054670855036093105
ka|d|0.002668936961977339
ka|a|0.0009439623735880046
ka|o|0.0014399912710399523
ka|h|0.0028735219630971727
ka|j|0.0012555058489775058
ka|e|0.0009698046895189309
ka|z|0.0030615965957055814
ka|c|0.000660414740457007
ka|u|0.0009726760579557006
ka|f|0.00035461400194104504
ka|w|0.0021248126432095006
ka|k|0.0008362860572091448
ka|v|0.0006532363193650831
ka|x|0.00011700826379836102
ay| |0.7334743002941586
ay|b|0.05937644708474778
ay|s|0.11567928129698259
ay|i|0.04851455675571048
ay|e|0.021471930304439044
ay|o|0.004334162838389835
ay|l|0.004142159398685211
ay|n|0.002146440075778396
ay|a|0.0035992531208997236
ay|m|0.0025866589155609378
ay|g|0.0003699863442584026
ay|t|0.0009119838836544837
ay|d|0.0010305093335870876
ay|r|0.0003997150715689901
ay|c|0.0003888102108961108
ay|h|0.0002310791904491076
ay|f|0.0003658321116211153
ay|w|0.0004236019092333922
ay|y|0.00010593293225082686
ay|p|0.00011281338005633398
ay|u|0.000230170452059701
ay|k|7.56849258605785e-05
ay|z|2.8690169151265607e-05
lo|o|0.2572382048363085
lo|v|0.12388724903288553
lo|n|0.13675871586408975
lo| |0.054557598713238606
lo|t|0.06708436782782783
lo|s|0.09182939816053887
lo|r|0.04035963048955194
lo|w|0.08818262016224324
lo|c|0.03440674908496861
lo|u|0.031383041450278835
lo|g|0.024380655261415033
lo|a|0.012813948409828935
lo|e|0.0015100649669193395
lo|y|0.008785044439860706
lo|p|0.00848699443818882
lo|i|0.0028043670517419483
lo|b|0.0040568375573825375
lo|k|0.0015080009087360161
lo|d|0.004099632363716774
lo|l|0.0011740362946743032
lo|m|0.0035421990503405904
lo|f|0.0005065198781875423
lo|h|0.00025016385181878616
lo|q|0.00020860748039454335
lo|x|0.00013127410045936304
lo|Ã|3.2336911538731984e-05
lo|j|2.174141286433895e-05
em| |0.39812753216314706
em|e|0.18802662494781164
em|b|0.11758494301588489
em|s|0.055096846205223454
em|y|0.014490193363497805
em|p|0.054969259930641876
em|o|0.06146501934483785
em|a|0.05696899573952029
em|i|0.04069630806170189
em|m|0.007785945775037546
em|n|0.0027381977390969437
em|l|0.0005159153930585639
em|u|0.0009811676292666468
em|t|0.000276923223831949
em|c|7.851463051174033e-05
em|h|9.46950104482814e-05
em|f|4.058357590640632e-05
em|r|3.289126413329662e-05
em|k|2.9442986441902622e-05
ta|k|0.20507512427289845
ta|l|0.1797297943831679
ta|y|0.05437942535090692
ta|n|0.13704075505605762
ta|r|0.1108784046414466
ta| |0.050249027063309464
ta|i|0.0698205753851476
ta|t|0.05596760454168291
ta|c|0.030243914315326324
ta|b|0.03112519806236477
ta|s|0.018499031946748155
ta|g|0.01788117079097835
ta|u|0.009019498933711779
ta|p|0.009070315005858712
ta|f|0.003666967033533229
ta|x|0.005206028739532101
ta|e|0.0012183117909990158
ta|m|0.0064537827116078915
ta|d|0.001404024010098668
ta|w|0.0007156714784815874
ta|v|0.0011117254335431938
ta|o|0.00031537105499544635
ta|h|0.0006855215526673908
ta|j|0.00019689458595092724
ta|z|4.586185898497514e-05
