from_str|to_char|rel_frequency
 wh|o|0.1531569064738168
 wh|y|0.11427022225152386
 wh|e|0.19927436181241345
 wh|i|0.06256531060653125
 wh| |0.00029253742192627565
 wh|u|5.164413891850749e-05
 wh|Î|3.0597673139934064e-05
 wh|r|1.5045264693116749e-05
 wh|l|2.3666708506026346e-05
wha|t|0.9957429552776046
wha|l|0.0015724946982156494
wha| |0.0009413427166030668
wha|c|0.0010384568298147866
wha|m|0.00019243314115150413
wha|r|0.0002409004434937673
wha|d|0.00013283631012323978
wha|s|4.9005827923843865e-05
wha|y|3.410662016677778e-05
wha|a|3.231153489484211e-05
wha|n|2.3156600007970178e-05
 we| |0.5729071376181474
 we|l|0.1925496988591439
 we|r|0.11964432171952981
 we|n|0.028587530662584702
 we|e|0.027350574433142417
 we|d|0.008740665887801622
 we|i|0.011392166618730304
 we|a|0.027931422319214808
 we|s|0.006094886712106085
 we|t|0.002429680435736042
 we|b|0.002030381898407625
 we|p|0.00012059277952933167
 we|x|4.852318957338984e-05
 we|h|3.487948094050925e-05
 we|m|2.9928135065673552e-05
 we|j|2.6737267724112768e-05
 we|v|2.6187118182464356e-05
 we|g|1.4413917991188366e-05
 we|y|2.6737267724112768e-05
 we|Ã|1.3533678724550908e-05
 me| |0.6890638429763005
 me|a|0.1277737901665099
 me|n|0.040343101404600054
 me|e|0.03866006848614875
 me|t|0.024614067939573728
 me|s|0.019835948752278922
 me|m|0.01479703209492322
 me|d|0.016298959430312975
 me|r|0.013084131689010488
 me|x|0.002880854926961096
 me|l|0.006536635392239531
 me|g|0.002202455677666817
 me|c|0.0018483901899422866
 me|i|0.0008319452871073324
 me|o|0.00048480362602158685
 me|y|0.0002996252037607511
 me|h|0.0002793967690709677
 me|w|0.00010697990963455908
 me|z|2.2807899515997367e-05
 me|k|1.9142344236640645e-05
 me|p|1.6019834183855293e-05
thi|s|0.46882096036535265
thi|n|0.516152325830172
thi|r|0.00725366144618192
thi|e|0.0036986061155178823
thi|c|0.0021920650130266505
thi|a|0.0005211932484058335
thi|g|0.0004475094999025678
thi| |0.00019550047804319713
thi|z|0.00015839355433651655
thi|k|8.39676673591172e-05
thi|l|0.00019974126932396062
thi|o|0.00010951843482571727
thi|u|7.866667825816283e-05
thi|m|2.756514332496272e-05
thi|b|2.7247083978905456e-05
thi|t|1.8659481635359378e-05
thi|j|1.4418690354595884e-05
his| |0.9745308386385565
his|t|0.016502733525686552
his|p|0.004549087140302805
his|k|0.002323884573752529
his|s|0.001031814976860859
his|e|0.0005024431040280495
his|m|0.00020827187012288891
his|h|0.00025036937578602606
his|o|5.40279728551193e-05
his|a|4.6528822048730504e-05
 he| |0.35457316564759345
 he|r|0.3539746496700237
 he|y|0.07272910242251199
 he|l|0.10289315193703712
 he|a|0.10144565136452562
 he|n|0.004948860318258601
 he|h|0.0012913910947757068
 he|c|0.0014250459041116315
 he|i|0.0026340481788025617
 he|e|0.0013377038483504157
 he|s|0.0008650000569622103
 he|b|0.00020176179988696716
 he|t|0.00024246088636171136
 he|d|0.0003289774028435205
 he|m|0.0005533589789862279
 he|w|0.00012564707832568085
 he|p|0.00018459058287531037
 he|f|0.00010781542989049882
 he|x|4.565232215118365e-05
 he|u|2.468362445425662e-05
 he|z|1.8492079858707302e-05
 he|o|1.7088663083716122e-05
 he|j|1.7006109155775465e-05
 he|g|1.4694599173437052e-05
 fo|r|0.8271852549995083
 fo|u|0.0786033231720407
 fo|o|0.04637728681021743
 fo|l|0.0317355727880491
 fo|c|0.005220242901522255
 fo|x|0.002363331537448357
 fo|s|0.0021841469984945037
 fo|n|0.0027575375231468336
 fo|g|0.001170326070848355
 fo|a|0.0006158061884626625
 fo|w|0.0003530021979970112
 fo|e|0.0004030353687773624
 fo| |0.00019234205099297666
 fo|y|0.00027371087544545103
 fo|i|0.0002870415126429841
 fo|d|8.638945404635045e-05
 fo|z|5.6785051958322545e-05
 fo|k|4.830191919625607e-05
 fo|b|4.1723163176694304e-05
 fo|p|2.4410647335742313e-05
 fo|t|2.0428768692323354e-05
for| |0.7163370186765334
for|e|0.10596873846876263
for|g|0.057130514548641195
for|m|0.045025108794037025
for|c|0.018704807839255044
for|w|0.00877170377957947
for|t|0.03014486902661772
for|d|0.008709070482501868
for|n|0.0027626652579543394
for|b|0.0027202535682189343
for|k|0.0011771480805041873
for|y|0.0004645601120384418
for|r|0.000402284719515569
for|u|0.00026449146594484477
for|f|0.0002958081144836457
for|s|0.000652281050993883
for|z|9.269727967485087e-05
for|a|0.00025285956791614724
for|l|6.567548579279974e-05
for|j|3.3464075867175894e-05
for|i|2.3979605166853314e-05
 my| |0.941333245446356
 my|s|0.0540470732415891
 my|t|0.0025692293044478134
 my|r|0.000955770878650056
 my|e|0.0003290879040664816
 my|u|0.00018334199996582174
 my|k|0.0002155672249931033
 my|c|8.349262847977501e-05
 my|l|8.22719760166204e-05
 my|j|4.3943488673565795e-05
 my|a|7.76334966566329e-05
 my|w|4.101392276199474e-05
 my|o|3.832848734305461e-05
 on| |0.5734632950901846
 on|e|0.27986366216540576
 on|l|0.1080419407412006
 on|c|0.03233436667999456
 on|t|0.0036478561104471073
 on|i|0.0009573336521372205
 on|b|0.0003289970062962743
 on|g|0.0003578860474843638
 on|s|0.0004430165199216062
 on|w|0.00033037999231059773
 on|o|8.712811890237625e-05
 on|u|4.072125486618996e-05
 on|a|4.1643245542405575e-05
 on|d|2.2281441341877522e-05
 on|y|3.949193396456913e-05
 ha|v|0.4764127073047647
 ha|d|0.11900674988582559
 ha|s|0.10268855150830096
 ha|p|0.09589048145053251
 ha|r|0.05004154720505139
 ha|n|0.07096531612423346
 ha|l|0.02291674828943052
 ha|t|0.021601388922187728
 ha| |0.009451009676025362
 ha|i|0.013406093083282118
 ha|b|0.0019540343476387094
 ha|m|0.005078056701847783
 ha|u|0.002041514458485834
 ha|w|0.002222790089251934
 ha|c|0.0015610755609457442
 ha|y|0.0017345154063819548
 ha|h|0.0006399614526142577
 ha|z|0.0009384230072691528
 ha|g|0.0006573873035717731
 ha|e|0.00020618641099395767
 ha|o|8.572583054938796e-05
 ha|k|0.00021332048420475257
 ha|j|0.00015121896166488217
 ha|a|7.660357300115841e-05
 ha|Î|2.5729444366801297e-05
 ha|q|1.6958042878119037e-05
 ha|f|1.5905474699477166e-05
hav|e|0.9540335994536218
hav|i|0.04472769425888355
hav|a|0.000605902116755399
hav|o|0.0003582093314257919
hav| |0.00021860948372534795
hav|r|5.598535558819887e-05
ave| |0.8989357475000231
ave|n|0.055213493924579346
ave|d|0.011501970815551753
ave|s|0.012061084591978048
ave|l|0.012570176645260864
ave|r|0.007701530059626701
ave|y|0.0009437566233400554
ave|m|0.0005915875563702463
ave|z|0.00014946006794079526
ave|c|7.805809216341129e-05
ave|t|7.543598570830961e-05
ave|h|4.4374109240182125e-05
ave|a|7.604108719794846e-05
ave|e|5.7282941019144204e-05
our| |0.8113834624669126
our|s|0.14225881220253067
our|t|0.016189074394495434
our|n|0.008909766290978031
our|a|0.0058663444920458415
our|c|0.005086835919621483
our|i|0.005546028228559258
our|h|0.0005648516079409055
our|e|0.0019075426050675734
our|b|0.00041295593322866444
our|g|0.0007040614900398167
our|m|0.00016725216050732488
our|f|0.00032565764985009065
our|d|0.00021699382101748735
our|j|0.0001263571711617215
our|l|7.711626562313782e-05
our|k|7.377789914594571e-05
our|y|5.374770028279302e-05
our|w|4.0728071021743784e-05
our|p|3.7055867896832456e-05
our|r|3.0379134942448232e-05
our|q|2.119862713016992e-05
 do| |0.33804162107351515
 do|n|0.35910664038193624
 do|w|0.07965333340675437
 do|i|0.05758346201680765
 do|e|0.07293206377875515
 do|o|0.024570152618731647
 do|c|0.02314650564384872
 do|g|0.013372625386738744
 do|u|0.011473937761513271
 do|l|0.007279793928132869
 do|z|0.0016694763323361183
 do|p|0.0009082903099180543
 do|r|0.0025419738878089877
 do|m|0.002919961107829016
 do|y|0.0005759290186413385
 do|t|0.001033564950476201
 do|s|0.0009531295847175165
 do|d|0.0010012138070353608
 do|v|0.0005213549012867298
 do|b|0.0002484843145136866
 do|Ã|8.289365933321638e-05
 do|j|9.508679546289471e-05
 do|k|0.0001065916093917041
 do|a|0.00010649327764872283
 do|h|7.542044686663935e-05
 no| |0.3494662943354474
 no|t|0.4059266951606764
 no|w|0.1847423808368458
 no|b|0.014705898962323693
 no|n|0.010111961190045708
 no|r|0.01769120897816971
 no|s|0.004184465155143199
 no|i|0.0032354291972252376
 no|p|0.0019982838702801427
 no|o|0.002178685923516306
 no|v|0.0023104194660900097
 no|a|0.0006845421109422316
 no|l|0.0003914016089563202
 no|e|0.0002986850158588498
 no|d|0.00048483693533361594
 no|m|0.0008613504977792682
 no|c|0.00012598367633510096
 no|u|0.0003240460330184015
 no|g|0.00010822069670513157
 no|z|5.9244157494175434e-05
 no|h|2.9468064472839427e-05
 no|x|3.182961667797987e-05
 no|k|3.5833987808435405e-05
 no|y|1.2834522854024141e-05
 wa|s|0.4336098839088013
 wa|n|0.2601315801875458
 wa|y|0.0944263960016975
 wa|i|0.07328534008110686
 wa|t|0.04917483404114595
 wa|r|0.034198886715111405
 wa|l|0.03798403671836373
 wa|k|0.008286044654972331
 wa|v|0.0032928210148493453
 wa|d|0.000994781498902645
 wa|g|0.0023911293743069896
 wa|x|0.0006618688929416593
 wa| |0.0003455960991625753
 wa|h|0.0003844611150279962
 wa|f|0.00036363225921988136
 wa|c|0.0003197636634675949
 wa|a|4.852308867030097e-05
 wa|j|2.0247044193362997e-05
 wa|b|1.9199783286809736e-05
 wa|z|1.7803435411405392e-05
 wa|w|3.0486928612994855e-05
 wa|e|1.2683493201589463e-05
was| |0.9028133793987351
was|n|0.06432028170764902
was|t|0.015292831071856455
was|h|0.01652037258108418
was|r|0.0002829078641956522
was|p|0.0004216827445492013
was|s|8.090736267716569e-05
was|a|0.00015913567361005437
was|j|6.483305221150363e-05
was|i|4.366854343171526e-05
not| |0.7861103028437448
not|h|0.1812627446329188
not|i|0.017690479261654107
not|e|0.011419837196364205
not|s|0.0005930285228259448
not|o|0.0008503152165811698
not|c|0.0004548090344318821
not|a|0.0006966354515219951
not|t|0.00043704125378690246
not|r|0.00018113906241959792
not|j|0.0001585255234168965
not|l|7.59168809376404e-05
not|w|6.922511939602467e-05
 ar|e|0.7746125540198443
 ar|o|0.08185073046214333
 ar|m|0.035303506471284954
 ar|t|0.03022048685048301
 ar|r|0.04189851581774721
 ar|g|0.009844022935727897
 ar|c|0.008896393972192083
 ar|s|0.002919229832868877
 ar|n|0.0017736418446319038
 ar|i|0.004666684272887847
 ar|a|0.003201743104667727
 ar|j|0.0006438106845942384
 ar| |0.0005892166037910041
 ar|k|0.0010521566548298117
 ar|y|0.0004203300367533566
 ar|l|0.0006964074209778421
 ar|u|0.00028095978169469346
 ar|d|0.0004456297327353432
 ar|b|0.00043852806368776804
 ar|f|6.724392879422758e-05
 ar|v|0.00017820750766258994
are| |0.8205606497024978
are|n|0.06359370704988818
are|d|0.042925244210659165
are|f|0.019584127938255588
are|a|0.011679756479216558
are|e|0.006005662328827928
are|s|0.01321951631689789
are|l|0.006305143264192455
are|t|0.00848151400447724
are|w|0.0019372138219008268
are|h|0.002006094437034668
are|r|0.0013711948540618705
are|c|0.00034675614016135603
are|z|0.0005264447013800723
are|y|0.00048045298630623425
are|v|0.0001856781799260068
are|m|0.00021733759309311396
are|k|0.00039296177018902594
are|g|5.0483929104306e-05
are|b|7.315891421047735e-05
are|o|3.2728987936266177e-05
are|i|2.4172389782993976e-05
don| |0.8906675239251857
don|e|0.08785629807196209
don|n|0.005821420350364732
don|t|0.0022256971178651087
don|a|0.006259839290486282
don|k|0.0015602634217844206
don|g|0.0014123598686595282
don|o|0.002011647074076132
don|u|0.0006651691101180318
don|i|0.0006871297450185078
don|m|0.00014896189697551787
don|s|0.00044609193303858457
don|y|9.472177463096873e-05
don|d|5.7944325821737855e-05
don|Ã|4.4715027688920995e-05
don|c|4.021706632376326e-05
 be| |0.37782082762362534
 be|e|0.12575188449347643
 be|c|0.10043335814302906
 be|f|0.05225791417700211
 be|t|0.076607471196407
 be|l|0.06288828912802034
 be|i|0.03569234122374404
 be|s|0.03425604533450194
 be|a|0.0529676569676987
 be|h|0.019402921051838353
 be|d|0.01603262822786894
 be|n|0.014846632025839182
 be|g|0.019717447708349274
 be|y|0.0033159201730650176
 be|r|0.005851842061940767
 be|w|0.0007480007326975559
 be|v|0.0008742519413007236
 be|k|0.0001406269201429224
 be|b|0.00019581110315036761
 be|q|8.509493766274118e-05
 be|m|3.31568830674986e-05
 be|o|3.130195254623994e-05
 be|u|2.2722898885418624e-05
 be|x|1.2984513648810642e-05
 be|j|1.2868580491231975e-05
 kn|o|0.9205389852981577
 kn|e|0.0632438040434316
 kn|i|0.014090704954736355
 kn|u|0.000985661166156426
 kn|a|0.0007893514596284701
 kn|Î|0.00020974430934900303
 kn| |0.00010692847143282507
 kn|y|3.4820297107612264e-05
kno|w|0.9751711618871635
kno|c|0.021199791526005946
kno|t|0.0017711405659595135
kno|x|0.0005703422053231939
kno|b|0.0009804792532840576
kno|p|0.00014214135958210441
kno|l|0.0001015718465347121
kno| |6.337135614702154e-05
now| |0.9368403402614991
now|s|0.027933431986447006
now|n|0.01682997914698826
now|i|0.005899862209669684
now|h|0.004578761550114864
now|l|0.004790941871766177
now|a|0.0013683385968497762
now|y|0.0002840132180337267
now|m|0.00026605499393812337
now|b|0.00031368332740907136
now|e|0.0002404840444106882
now|t|0.0002045675962194815
now|f|0.00021510829297124868
now|w|0.00014483698129280084
now|d|6.168259580663756e-05
now|p|2.791332658338345e-05
 ca|n|0.4762507358012841
 ca|l|0.13601637073292872
 ca|m|0.06587991871728295
 ca|r|0.15973998689496838
 ca|s|0.04849724064296431
 ca|p|0.02959783432438834
 ca|u|0.028606407608114653
 ca|t|0.029524384294718393
 ca|k|0.004519555773031082
 ca|b|0.007569367531310305
 ca|v|0.003655848845191573
 ca|g|0.001808446783148898
 ca|e|0.0011717807364956395
 ca|f|0.002145662708840068
 ca|i|0.0017943217774431391
 ca| |0.0003217527615501287
 ca|d|0.0013183834272943581
 ca|c|0.0006884081728175119
 ca|w|0.0003165488120795859
 ca|o|0.00013619479185763303
 ca|h|0.00016548559316325933
 ca|y|0.00022035008900983858
 ca|j|5.501318011716618e-05
can| |0.91219851217286
can|n|0.031213646966180866
can|c|0.01295674324541989
can|d|0.015454849159145006
can|s|0.007430187261002106
can|a|0.005484796601979394
can|t|0.0064309448955120595
can|y|0.0012656075691863482
can|e|0.002428904651398641
can|o|0.00256492092562654
can|v|0.0011516641113901698
can|i|0.001128398169745924
can|l|0.00019328628442911942
can|b|5.9954541929402784e-05
can|k|3.7583444194551e-05
 wi|t|0.5683259806700955
 wi|l|0.2890011192584048
 wi|f|0.03451697678952015
 wi|s|0.030107263120281395
 wi|n|0.05788933285415689
 wi|d|0.005243076408657106
 wi|r|0.004042451652113795
 wi|p|0.003228274241948243
 wi|v|0.0015461319806762623
 wi|c|0.002068589607649739
 wi|z|0.0011231982492016677
 wi|g|0.0013369776323042574
 wi|m|0.0005061843566251225
 wi| |0.0002672242288782372
 wi|e|0.000593374826175778
 wi|k|0.00016153362040524213
 wi|i|4.231050290572089e-05
wit|h|0.9641724964524796
wit|n|0.015179790089061864
wit|c|0.01490359930990954
wit|z|0.0017668480091520527
wit| |0.0014716300934381054
wit|t|0.0017603074309589944
wit|s|0.0006870580092798912
wit|l|5.827060571997347e-05
ith| |0.868529206856288
ith|o|0.0653240950146752
ith|e|0.04470079245820944
ith|i|0.012810867539387
ith|f|0.002544103774193724
ith|d|0.002883986860148579
ith|s|0.0010110446227771
ith|m|0.0005633167770593545
ith|h|0.0005945802845438095
ith|a|0.00038204579788343187
ith|y|0.00020335620923374865
ith|u|0.00019245700478962672
ith|l|9.379052245336503e-05
ith|w|7.658125227843567e-05
ith|v|8.977502607921484e-05
 bu|t|0.7052771259913923
 bu|s|0.07767567616650947
 bu|y|0.033617943313113435
 bu|i|0.031671787290300464
 bu|d|0.02187916211725087
 bu|n|0.015016323905152259
 bu|r|0.047014515673427654
 bu|l|0.02608217195920484
 bu|c|0.012407787667260821
 bu|g|0.006843695693841434
 bu|z|0.005840185986744051
 bu|m|0.007417234990854539
 bu|b|0.0034377999454683647
 bu|f|0.003563698815544412
 bu|e|0.0009325842227855358
 bu| |0.0004537758494553831
 bu|o|0.0004621200240803063
 bu|p|0.00010896510392546787
 bu|k|8.540508145509644e-05
 bu|h|8.270549554703304e-05
 bu|j|5.644588716859822e-05
 bu|x|7.288881951771161e-05
but| |0.9647403144073418
but|t|0.021819377013933845
but|c|0.003404740217838535
but|l|0.0018303237779648607
but|e|0.003922418000149682
but|i|0.0028367087005390953
but|s|0.00039248322203203534
but|o|0.0005056066814577889
but|y|0.0001610629742433748
but|z|0.00014140432428219198
but|a|0.00019175805927048475
but|j|5.3802620946395e-05
 al|l|0.6138604430742532
 al|w|0.08352337064755597
 al|r|0.06617091468073945
 al|s|0.04246934436380792
 al|o|0.0639833724630498
 al|m|0.026491507026088986
 al|i|0.038498484318352386
 al|e|0.015335382653680913
 al|t|0.012226669093007408
 al| |0.004424307331569264
 al|a|0.0122812191424647
 al|c|0.004372740487941669
 al|b|0.006409417725100992
 al|p|0.002873253386258246
 al|f|0.002600716225102484
 al|v|0.0011110310854309177
 al|z|0.000351805201773388
 al|u|0.0006058038695588989
 al|g|0.0012005272603217857
 al|d|0.0007673231566238463
 al|y|0.00033497139744867715
 al|k|7.628483478793029e-05
 al|h|3.1110575081111236e-05
all| |0.6052199975296342
all|y|0.2631543299705274
all|e|0.06006490027329445
all|i|0.02287166122286381
all|s|0.017847820556552155
all|o|0.021859465632057824
all|a|0.005058523948233566
all|w|0.0008775524727789408
all|r|0.0005655665358681577
all|u|0.0011674523575224685
all|p|0.0005838897791476584
all|v|0.00015100315666945606
all|m|0.00027075863953190656
all|g|9.210701755677547e-05
all|b|0.00012662669909226326
all|h|3.451968153548779e-05
all|f|3.141127419342965e-05
all|l|2.2413252940103443e-05
 so| |0.36949291866838735
 so|m|0.3382579201490256
 so|r|0.10689322165787049
 so|n|0.053540609561745146
 so|o|0.02736579413532274
 so|u|0.04749684960118383
 so|l|0.024779387716017807
 so|c|0.010613771650994587
 so|f|0.006265504166456921
 so|b|0.0036101981524222144
 so|p|0.0029847585659772678
 so|a|0.0024047364674868437
 so|d|0.0018451030245797194
 so|i|0.0012365368082726759
 so|v|0.001527602443151507
 so|y|0.00044348841179122354
 so|w|0.0003941338041378566
 so|h|0.00014679832019975821
 so|x|0.00011656686536934822
 so|s|0.000170139815557191
 so|g|0.00010278694642339392
 so|t|0.00014033019498022864
 so|j|8.239829084009416e-05
 so|k|6.749348055161297e-05
 so|e|2.0951101254563192e-05
 ju|s|0.8793982627236185
 ju|d|0.030503301586610895
 ju|m|0.022491038939140933
 ju|r|0.00768693126499176
 ju|n|0.0210989469733643
 ju|l|0.022612060853626034
 ju|i|0.006089170034430055
 ju|a|0.0035344518115212865
 ju|p|0.001091916823949829
 ju|v|0.0013880125754007322
 ju| |0.0007536673719479361
 ju|g|0.001565466056752479
 ju|k|0.0003674850830291921
 ju|b|0.0004925863878901936
 ju|j|0.0002549618984938891
 ju|t|0.000298815345034838
 ju|h|0.00015739647867022753
 ju|e|6.663004280640301e-05
 ju|Ã|6.629009360841116e-05
 ju|z|4.419339573894077e-05
 ju|x|3.8414259373079284e-05
jus|t|0.9992953624795872
jus|s|0.0005154292973389955
jus| |0.00018920822307380848
ust| |0.9115780756035653
ust|i|0.02554798499518572
ust|n|0.003990122759091636
ust|o|0.015729612396689706
ust|e|0.01449108058956756
ust|r|0.012373544409247896
ust|y|0.00320502051919552
ust|a|0.007102389794934397
ust|s|0.0014251874237763073
ust|l|0.002742976077354682
ust|w|0.0004864532532494589
ust|m|0.0006584635830584471
ust|u|0.0003916896324865773
ust|f|0.00015449341809221304
ust|b|7.667238407178603e-05
ust|Ã|4.623316043279981e-05
her|e|0.5728663859410066
her| |0.37775065384101036
her|s|0.01833388769303894
her|w|0.0033581351924823464
her|o|0.005779881520746531
her|i|0.006951846304318433
her|f|0.0021710137000936483
her|a|0.002074251052952273
her|n|0.001699677023473768
her|r|0.0018820196240563216
her|c|0.0007302021729360144
her|d|0.0010843516130943243
her|m|0.002148093798956054
her|y|0.0006654164846398308
her|b|0.0009917478189819479
her|l|0.000759314144139007
her|h|0.0003206013590577185
her|p|0.00012550494251956809
her|t|0.00018197292475775374
her|v|3.2901148407191635e-05
her|z|2.199571157559441e-05
her|u|3.253147258239173e-05
her|j|1.5433965685396075e-05
her|Ã|1.1275112656397133e-05
